time_s,robot_id,robot_name,key,protocol,pwm_left,pwm_right,sonic_angle_deg,sonic_distance_cm,reason
3.8,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,11,281,cached_adaptive_split
3.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,14,238,cached_adaptive_split
3.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,10,308,cached_adaptive_split
3.8,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-11,263,cached_adaptive_split
3.8,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,218,cached_adaptive_split
3.8,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,314,cached_adaptive_split
4.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,17,251,cached_adaptive_split
4.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,11,275,cached_adaptive_split
4.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,14,231,cached_adaptive_split
4.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,10,301,cached_adaptive_split
4.0,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-11,256,cached_adaptive_split
4.0,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,212,cached_adaptive_split
4.0,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,308,cached_adaptive_split
4.2,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,17,245,adaptive_split_to_bypass_target
4.2,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,11,269,adaptive_split_to_bypass_target
4.2,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,15,225,adaptive_split_to_bypass_target
4.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,10,295,adaptive_split_to_bypass_target
4.2,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-11,250,adaptive_split_to_bypass_target
4.2,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,206,adaptive_split_to_bypass_target
4.2,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,301,adaptive_split_to_bypass_target
4.4,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,17,239,adaptive_split_to_bypass_target
4.4,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,12,263,adaptive_split_to_bypass_target
4.4,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,15,219,adaptive_split_to_bypass_target
4.4,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,10,289,adaptive_split_to_bypass_target
4.4,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,-12,244,adaptive_split_to_bypass_target
4.4,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,-14,200,adaptive_split_to_bypass_target
4.4,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,295,adaptive_split_to_bypass_target
4.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,18,233,cached_adaptive_split
4.6,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,12,257,cached_adaptive_split
4.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,15,213,cached_adaptive_split
4.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,11,283,cached_adaptive_split
4.6,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,-14,238,cached_adaptive_split
4.6,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,-16,194,cached_adaptive_split
