mission_id,mission_name,step,time_s,ts_ms,algorithm,completion_policy,robot_id,robot_name,powered,cluster_id,role,perception_mode,visible_obstacle_count,known_obstacle_count,primary_x_m,primary_y_m,primary_theta_rad,primary_v_mps,primary_omega_radps,primary_pwr_left,primary_pwr_right,primary_sonic_angle_deg,primary_sonic_distance_cm,primary_camera_pan_deg,primary_camera_tilt_deg,primary_tracking_bits,primary_led,primary_buz,control_cmd_vx_mps,control_cmd_vy_mps,control_cmd_v_mps,control_cmd_omega_radps,control_target_x_m,control_target_y_m,control_reason,tank_key_command,tank_protocol_command,tank_pwm_left,tank_pwm_right,tank_command_note,agent_path_length_m,agent_energy_proxy,agent_collision_events,agent_near_miss_events,agent_lane_violations,agent_min_obstacle_clearance_m,agent_min_robot_clearance_m,agent_goal_distance_m,group_centroid_x_m,group_centroid_y_m,group_centroid_to_goal_m,group_centroid_path_m,group_effective_centroid_length_m,group_formation_rms_m,group_formation_bad_pairs,group_min_clearance_m,group_collision_steps,group_lane_violations,group_total_energy_proxy,group_sum_agent_path_m,group_mean_instant_speed_mps,group_average_speed_mps,group_active_cluster_count,done,finish_reason
9bdb46e181,physical_tank_box_404cm_local_sonar,20,4.0,1784466000,smooth_adaptive_clusters,finish_first,r01,tank01,True,blocked,blocked,local,1,1,1.88829,0.0,0.0,0.43439,0.0,9247,9247,0,0,0,0,0000,---,False,0.77039,0.0,0.43439,0.0,3.28825,0.0,fallback_staging_point,w,"$1,0,0,0,0,0,0,0,0#",9000,9000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,1.88829,2.54013,2,2,0,-0.14131,999.0,2.15171,1.88829,0.0,2.1517,1.8883,1.8883,0.0,0,-0.1413,2,0,2.54013,1.88829,0.4344,0.4721,1,False,running
9bdb46e181,physical_tank_box_404cm_local_sonar,21,4.2,1784466200,smooth_adaptive_clusters,finish_first,r01,tank01,True,blocked,blocked,local,1,1,1.99757,0.0,0.0,0.54639,0.0,11632,11632,0,0,0,0,0000,---,False,0.77039,0.0,0.54639,0.0,3.45266,0.0,fallback_staging_point,w,"$1,0,0,0,0,0,0,0,0#",12000,12000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,1.99757,2.68797,3,2,0,-0.21802,999.0,2.04243,1.99757,0.0,2.0424,1.9976,1.9976,0.0,0,-0.218,3,0,2.68797,1.99757,0.5464,0.4756,1,False,running
9bdb46e181,physical_tank_box_404cm_local_sonar,22,4.4,1784466400,smooth_adaptive_clusters,finish_first,r01,tank01,True,blocked,blocked,local,1,1,2.12925,0.0,0.0,0.65839,0.0,14016,14016,180,0,0,0,0000,---,False,0.77039,0.0,0.65839,0.0,3.61707,0.0,fallback_staging_point,w,"$1,0,0,0,0,0,0,0,0#",14000,14000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,2.12925,2.864,4,2,0,-0.21802,999.0,1.91075,2.12925,0.0,1.9108,2.1292,2.1292,0.0,0,-0.218,4,0,2.864,2.12925,0.6584,0.4839,1,False,running
9bdb46e181,physical_tank_box_404cm_local_sonar,23,4.6,1784466600,smooth_adaptive_clusters,finish_first,r01,tank01,True,blocked,blocked,local,1,1,2.28323,-0.00263,-0.01707,0.77003,-0.08537,16556,16229,-180,0,0,0,0000,---,False,0.77003,-0.02349,0.77003,-0.08537,3.49616,-0.04169,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",17000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,2.28325,3.06908,5,2,0,-0.21802,999.0,1.75677,2.28323,-0.00263,1.7568,2.2833,2.2832,0.0,0,-0.218,5,0,3.06908,2.28325,0.77,0.4964,1,False,running
9bdb46e181,physical_tank_box_404cm_local_sonar,24,4.8,1784466800,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,1,1,2.43723,-0.00673,-0.02659,0.77028,-0.04757,16489,16306,-179,14,0,0,0010,---,False,0.76994,-0.02624,0.77028,-0.04757,3.54544,-0.04564,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,2.43731,3.26343,5,2,0,-0.21802,999.0,1.60278,2.43723,-0.00673,1.6028,2.4373,2.4372,0.0,0,-0.218,5,0,3.26343,2.43731,0.7703,0.5078,1,False,running
9bdb46e181,physical_tank_box_404cm_local_sonar,25,5.0,1784467000,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,1,1,2.59126,-0.00924,-0.01631,0.77026,0.05137,16299,16496,-180,30,0,0,0010,---,False,0.77036,-0.00635,0.77026,0.05137,3.70738,-0.01719,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,2.59136,3.45845,5,2,0,-0.21802,999.0,1.44876,2.59126,-0.00924,1.4488,2.5914,2.5913,0.0,0,-0.218,5,0,3.45845,2.59136,0.7703,0.5183,1,False,running
9bdb46e181,physical_tank_box_404cm_local_sonar,26,5.2,1784467200,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,1,1,2.76771,-0.01015,-0.00519,0.88226,0.05562,18675,18888,180,47,0,0,0010,---,False,0.93949,0.00334,0.88226,0.05562,3.87141,-0.0061,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",19000,19000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,2.76781,3.69088,5,2,0,-0.21802,999.0,1.27233,2.76771,-0.01015,1.2723,2.7678,2.7677,0.0,0,-0.218,5,0,3.69088,2.76781,0.8823,0.5323,1,False,running
9bdb46e181,physical_tank_box_404cm_local_sonar,27,5.4,1784467400,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,1,1,2.9556,-0.00983,0.00171,0.93943,0.03453,19932,20000,179,66,0,0,0010,---,False,0.93948,0.00671,0.93943,0.03453,3.98942,-0.00183,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",20000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,2.9557,3.93247,5,2,0,-0.21802,999.0,1.08444,2.9556,-0.00983,1.0844,2.9557,2.9556,0.0,0,-0.218,5,0,3.93247,2.9557,0.9394,0.5473,1,False,running
9bdb46e181,physical_tank_box_404cm_local_sonar,28,5.6,1784467600,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,1,1,3.14349,-0.00877,0.00568,0.93948,0.01981,19962,20000,179,85,0,0,0010,---,False,0.93946,0.00826,0.93948,0.01981,4.02483,-0.00055,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",20000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,3.1436,4.16891,5,2,0,-0.21802,999.0,0.89655,3.14349,-0.00877,0.8966,3.1436,3.1435,0.0,0,-0.218,5,0,4.16891,3.1436,0.9395,0.5613,1,False,running
9bdb46e181,physical_tank_box_404cm_local_sonar,29,5.8,1784467800,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,1,1,3.33138,-0.00728,0.00792,0.93949,0.01121,19978,20000,179,104,0,0,0010,---,False,0.93946,0.00909,0.93949,0.01121,4.03545,-0.00016,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",20000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,3.33149,4.40537,5,2,0,-0.21802,999.0,0.70865,3.33138,-0.00728,0.7087,3.3315,3.3314,0.0,0,-0.218,5,0,4.40537,3.33149,0.9395,0.5744,1,False,running
9bdb46e181,physical_tank_box_404cm_local_sonar,30,6.0,1784468000,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,1,1,3.51928,-0.00555,0.00922,0.9395,0.00648,19988,20000,179,123,0,0,0010,---,False,0.93945,0.00961,0.9395,0.00648,4.03863,-5e-05,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",20000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,3.51939,4.64184,5,2,0,-0.21802,999.0,0.52075,3.51928,-0.00555,0.5208,3.5194,3.5193,0.0,0,-0.218,5,0,4.64184,3.51939,0.9395,0.5865,1,False,running
9bdb46e181,physical_tank_box_404cm_local_sonar,31,6.2,1784468200,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,1,1,3.70153,-0.00372,0.01001,0.91132,0.00398,19392,19408,179,141,0,0,0000,---,False,0.91127,0.00969,0.91132,0.00398,4.03959,-1e-05,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",19000,19000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,3.70166,4.87385,5,2,0,-0.21802,999.0,0.33849,3.70153,-0.00372,0.3385,3.7017,3.7015,0.0,0,-0.218,5,0,4.87385,3.70166,0.9113,0.597,1,False,running
9bdb46e181,physical_tank_box_404cm_local_sonar,32,6.4,1784468400,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,1,1,3.86139,-0.00203,0.01056,0.79932,0.00274,17011,17021,179,157,0,0,0000,---,False,0.59232,0.00651,0.79932,0.00274,4.03988,-0.0,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",17000,17000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,3.86152,5.08536,5,2,0,-0.21802,999.0,0.17863,3.86139,-0.00203,0.1786,3.8615,3.8614,0.0,0,-0.218,5,0,5.08536,3.86152,0.7993,0.6312,1,True,success
