time_s,robot_id,robot_name,key,protocol,pwm_left,pwm_right,sonic_angle_deg,sonic_distance_cm,reason
6.6,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,246,path_to_final_target
6.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,8,288,path_to_final_target
6.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,9,246,path_to_final_target
6.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,282,cached_path_to_final_target
6.8,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,240,cached_path_to_final_target
6.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,8,282,cached_path_to_final_target
6.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,9,240,cached_path_to_final_target
7.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,276,cached_path_to_final_target
7.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,234,cached_path_to_final_target
7.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,8,276,cached_path_to_final_target
7.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,9,234,cached_path_to_final_target
7.2,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-9,272,cached_path_to_final_target; completion_unstuck
7.2,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,228,cached_path_to_final_target
7.2,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,9,272,cached_path_to_final_target; completion_unstuck
7.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,10,228,cached_path_to_final_target
7.4,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,265,path_to_final_target
7.4,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,221,path_to_final_target
7.4,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,9,265,path_to_final_target
7.4,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,10,221,path_to_final_target
7.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-9,261,cached_path_to_final_target; completion_unstuck
7.6,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,215,cached_path_to_final_target
7.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,9,261,cached_path_to_final_target; completion_unstuck
7.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,10,215,cached_path_to_final_target
7.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,255,cached_path_to_final_target
7.8,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-10,211,cached_path_to_final_target
7.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,9,255,cached_path_to_final_target
7.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,10,211,cached_path_to_final_target
8.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-9,251,cached_path_to_final_target; completion_unstuck
8.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-11,205,cached_path_to_final_target
8.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,9,251,cached_path_to_final_target; completion_unstuck
8.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,11,205,cached_path_to_final_target
8.2,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,245,path_to_final_target
8.2,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-11,201,path_to_final_target
8.2,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,9,245,path_to_final_target
8.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,11,201,path_to_final_target
8.4,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-9,241,cached_path_to_final_target; completion_unstuck
8.4,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-11,195,cached_path_to_final_target
