mission_id,mission_name,step,time_s,ts_ms,algorithm,completion_policy,robot_id,robot_name,powered,cluster_id,role,perception_mode,visible_obstacle_count,known_obstacle_count,primary_x_m,primary_y_m,primary_theta_rad,primary_v_mps,primary_omega_radps,primary_pwr_left,primary_pwr_right,primary_sonic_angle_deg,primary_sonic_distance_cm,primary_camera_pan_deg,primary_camera_tilt_deg,primary_tracking_bits,primary_led,primary_buz,control_cmd_vx_mps,control_cmd_vy_mps,control_cmd_v_mps,control_cmd_omega_radps,control_target_x_m,control_target_y_m,control_reason,tank_key_command,tank_protocol_command,tank_pwm_left,tank_pwm_right,tank_command_note,agent_path_length_m,agent_energy_proxy,agent_collision_events,agent_near_miss_events,agent_lane_violations,agent_min_obstacle_clearance_m,agent_min_robot_clearance_m,agent_goal_distance_m,group_centroid_x_m,group_centroid_y_m,group_centroid_to_goal_m,group_centroid_path_m,group_effective_centroid_length_m,group_formation_rms_m,group_formation_bad_pairs,group_min_clearance_m,group_collision_steps,group_lane_violations,group_total_energy_proxy,group_sum_agent_path_m,group_mean_instant_speed_mps,group_average_speed_mps,group_active_cluster_count,done,finish_reason
b326998ea4,formation_6_dynamic_popup,116,23.2,1784485200,completion_astar,finish_first,r06,r06,True,upper,member,local,2,3,6.65386,0.39759,-0.34689,0.31145,-0.08678,838,801,21,96,0,0,0000,---,False,0.29157,-0.10992,0.31145,-0.08678,7.08493,0.23417,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",17000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.12727,19.13697,0,0,0,0.21954,0.11631,5.00196,7.11055,0.16811,4.8923,7.1601,7.1106,0.46764,13,0.0511,0,0,116.81877,43.81432,0.3116,0.3065,2,False,running
b326998ea4,formation_6_dynamic_popup,117,23.4,1784485400,completion_astar,finish_first,r01,r01,True,center,member,local,2,3,6.99174,-0.46972,0.0327,0.3116,0.0,820,820,40,95,0,0,0000,---,False,0.31143,0.01019,0.3116,0.0,7.45346,-0.45462,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.40149,19.61476,0,0,0,0.10635,0.11631,4.83084,7.16627,0.16146,4.8364,7.2163,7.1663,0.46942,13,0.0511,0,0,117.78707,44.17147,0.2976,0.3063,2,False,running
b326998ea4,formation_6_dynamic_popup,117,23.4,1784485400,completion_astar,finish_first,r02,r02,True,center,member,local,2,3,7.36835,-0.58716,0.05717,0.3116,-0.0,820,820,55,80,0,0,0000,---,False,0.31109,0.01781,0.3116,-0.0,7.82957,-0.56076,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.46385,19.84271,0,8,0,0.10622,0.05111,4.81952,7.16627,0.16146,4.8364,7.2163,7.1663,0.46942,13,0.0511,0,0,117.78707,44.17147,0.2976,0.3063,2,False,running
b326998ea4,formation_6_dynamic_popup,117,23.4,1784485400,completion_astar,finish_first,r03,r03,True,center,member,local,2,3,7.63371,0.01032,-0.6619,0.33776,-1.1,1000,657,86,16,0,0,0100,---,False,0.23086,-0.30184,0.33776,-1.1,8.05435,-0.17238,path_to_final_target,d,"$4,0,0,0,0,0,0,0,0#",20000,13000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.59789,20.18865,0,8,0,0.12163,0.05111,4.7263,7.16627,0.16146,4.8364,7.2163,7.1663,0.46942,13,0.0511,0,0,117.78707,44.17147,0.2976,0.3063,2,False,running
b326998ea4,formation_6_dynamic_popup,117,23.4,1784485400,completion_astar,finish_first,r04,r04,True,upper,member,local,2,3,7.26206,0.93896,-0.01424,0.3116,-0.0,820,820,-34,51,0,0,0000,---,False,0.31157,-0.00444,0.3116,-0.0,7.72398,0.93239,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.23317,19.35289,0,0,0,0.51114,0.06884,4.95777,7.16627,0.16146,4.8364,7.2163,7.1663,0.46942,13,0.0511,0,0,117.78707,44.17147,0.2976,0.3063,2,False,running
b326998ea4,formation_6_dynamic_popup,117,23.4,1784485400,completion_astar,finish_first,r05,r05,True,upper,member,local,2,3,7.02949,0.70043,0.47844,0.2016,1.10031,299,762,-44,62,0,0,0000,---,False,-0.00913,0.29687,0.2016,1.10031,7.50058,0.81586,path_to_final_target,a,"$3,0,0,0,0,0,0,0,0#",6000,15000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.28549,19.48537,0,0,0,0.26536,0.10813,4.80625,7.16627,0.16146,4.8364,7.2163,7.1663,0.46942,13,0.0511,0,0,117.78707,44.17147,0.2976,0.3063,2,False,running
b326998ea4,formation_6_dynamic_popup,117,23.4,1784485400,completion_astar,finish_first,r06,r06,True,upper,member,local,2,3,6.71229,0.37593,-0.35506,0.31157,-0.04085,829,811,22,90,0,0,0000,---,False,0.29146,-0.1102,0.31157,-0.04085,7.144,0.21227,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",17000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.18958,19.30269,0,0,0,0.21954,0.11631,4.94203,7.16627,0.16146,4.8364,7.2163,7.1663,0.46942,13,0.0511,0,0,117.78707,44.17147,0.2976,0.3063,2,False,running
b326998ea4,formation_6_dynamic_popup,118,23.6,1784485600,completion_astar,finish_first,r01,r01,True,center,member,local,2,3,7.05403,-0.46768,0.0327,0.3116,0.0,820,820,41,91,0,0,0000,---,False,0.31143,0.01019,0.3116,0.0,7.51575,-0.45258,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.46381,19.78001,0,0,0,0.10635,0.11631,4.76852,7.21519,0.15147,4.7872,7.2662,7.2152,0.47998,13,0.0511,0,0,118.7147,44.50054,0.2742,0.3057,2,False,running
b326998ea4,formation_6_dynamic_popup,118,23.6,1784485600,completion_astar,finish_first,r02,r02,True,center,member,local,2,3,7.42924,-0.59716,-0.16283,0.30852,-1.1,1000,580,70,78,0,0,0000,---,False,0.32069,-0.20386,0.30852,-1.1,7.89179,-0.5572,cached_path_to_final_target,d,"$4,0,0,0,0,0,0,0,0#",20000,12000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.52555,20.0132,0,8,0,0.10622,0.05111,4.75933,7.21519,0.15147,4.7872,7.2662,7.2152,0.47998,13,0.0511,0,0,118.7147,44.50054,0.2742,0.3057,2,False,running
b326998ea4,formation_6_dynamic_popup,118,23.6,1784485600,completion_astar,finish_first,r03,r03,True,center,member,local,2,3,7.68872,-0.0408,-0.74869,0.37545,-0.43394,1000,897,99,17,0,0,0010,---,False,0.26011,-0.27703,0.37545,-0.43394,8.11562,-0.18617,cached_path_to_final_target,d,"$4,0,0,0,0,0,0,0,0#",20000,18000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.67298,20.38953,0,8,0,0.12163,0.05111,4.67146,7.21519,0.15147,4.7872,7.2662,7.2152,0.47998,13,0.0511,0,0,118.7147,44.50054,0.2742,0.3057,2,False,running
b326998ea4,formation_6_dynamic_popup,118,23.6,1784485600,completion_astar,finish_first,r04,r04,True,upper,member,local,2,3,7.30256,0.93839,-0.01424,0.20254,-0.0,533,533,-36,48,0,0,0000,---,False,0.20252,-0.00288,0.20254,-0.0,7.7863,0.9315,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.27367,19.46902,0,0,0,0.47797,0.06884,4.91752,7.21519,0.15147,4.7872,7.2662,7.2152,0.47998,13,0.0511,0,0,118.7147,44.50054,0.2742,0.3057,2,False,running
b326998ea4,formation_6_dynamic_popup,118,23.6,1784485600,completion_astar,finish_first,r05,r05,True,upper,member,local,2,3,7.04597,0.722,0.9185,0.13568,2.20031,-106,820,-70,61,0,0,0000,---,False,-0.0012,0.29701,0.13568,2.20031,7.54441,0.83096,cached_path_to_final_target,a,"$0,1,0,0,0,0,0,0,0#",-4000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.31263,19.59479,0,0,0,0.26536,0.10813,4.79163,7.21519,0.15147,4.7872,7.2662,7.2152,0.47998,13,0.0511,0,0,118.7147,44.50054,0.2742,0.3057,2,False,running
b326998ea4,formation_6_dynamic_popup,118,23.6,1784485600,completion_astar,finish_first,r06,r06,True,upper,member,local,2,3,6.77064,0.35405,-0.35875,0.31159,-0.01844,824,816,24,84,0,0,0000,---,False,0.29144,-0.11025,0.31159,-0.01844,7.20259,0.19046,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.2519,19.46816,0,0,0,0.21954,0.11631,4.88221,7.21519,0.15147,4.7872,7.2662,7.2152,0.47998,13,0.0511,0,0,118.7147,44.50054,0.2742,0.3057,2,False,running
b326998ea4,formation_6_dynamic_popup,119,23.8,1784485800,completion_astar,finish_first,r01,r01,True,center,member,local,2,3,7.11631,-0.46564,0.0327,0.3116,0.0,820,820,43,86,0,0,0000,---,False,0.31143,0.01019,0.3116,0.0,7.57804,-0.45054,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.52613,19.94525,0,0,0,0.10635,0.11631,4.7062,7.26496,0.14312,4.7372,7.3166,7.265,0.50399,13,0.0511,0,0,119.67425,44.8605,0.3,0.3053,2,False,running
b326998ea4,formation_6_dynamic_popup,119,23.8,1784485800,completion_astar,finish_first,r02,r02,True,center,member,local,2,3,7.49547,-0.62267,-0.36768,0.35486,-1.02425,1000,718,85,77,0,0,0000,---,False,0.32813,-0.19165,0.35486,-1.02425,7.95301,-0.56205,cached_path_to_final_target,d,"$4,0,0,0,0,0,0,0,0#",20000,14000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.59652,20.19088,0,8,0,0.10622,0.05111,4.69484,7.26496,0.14312,4.7372,7.3166,7.265,0.50399,13,0.0511,0,0,119.67425,44.8605,0.3,0.3053,2,False,running
b326998ea4,formation_6_dynamic_popup,119,23.8,1784485800,completion_astar,finish_first,r03,r03,True,center,member,local,2,3,7.74589,-0.09069,-0.71751,0.37941,0.15591,966,1000,105,18,0,0,0001,---,False,0.29234,-0.24276,0.37941,0.15591,8.18308,-0.18807,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",19000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.74886,20.59386,0,8,0,0.12163,0.05111,4.615,7.26496,0.14312,4.7372,7.3166,7.265,0.50399,13,0.0511,0,0,119.67425,44.8605,0.3,0.3053,2,False,running
b326998ea4,formation_6_dynamic_popup,119,23.8,1784485800,completion_astar,finish_first,r04,r04,True,upper,member,local,2,3,7.34307,0.93781,-0.01424,0.20254,-0.0,533,533,-37,45,0,0,0000,---,False,0.20252,-0.00288,0.20254,-0.0,7.83334,0.93083,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.31418,19.57643,0,0,0,0.44546,0.06884,4.87728,7.26496,0.14312,4.7372,7.3166,7.265,0.50399,13,0.0511,0,0,119.67425,44.8605,0.3,0.3053,2,False,running
b326998ea4,formation_6_dynamic_popup,119,23.8,1784485800,completion_astar,finish_first,r05,r05,True,upper,member,local,2,3,7.06009,0.76783,1.27189,0.23981,1.76696,259,1000,-93,61,0,0,0000,---,False,0.00631,0.29694,0.23981,1.76696,7.57038,0.84538,cached_path_to_final_target,a,"$3,0,0,0,0,0,0,0,0#",5000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.36059,19.73431,0,0,0,0.26536,0.10807,4.78171,7.26496,0.14312,4.7372,7.3166,7.265,0.50399,13,0.0511,0,0,119.67425,44.8605,0.3,0.3053,2,False,running
b326998ea4,formation_6_dynamic_popup,119,23.8,1784485800,completion_astar,finish_first,r06,r06,True,upper,member,local,2,3,6.82896,0.33207,-0.36037,0.3116,-0.00811,822,818,25,78,0,0,0000,---,False,0.29144,-0.11025,0.3116,-0.00811,7.261,0.16856,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.31422,19.63351,0,0,0,0.21954,0.11631,4.82249,7.26496,0.14312,4.7372,7.3166,7.265,0.50399,13,0.0511,0,0,119.67425,44.8605,0.3,0.3053,2,False,running
b326998ea4,formation_6_dynamic_popup,120,24.0,1784486000,completion_astar,finish_first,r01,r01,True,center,member,local,2,3,7.1786,-0.46361,0.0327,0.3116,0.0,820,820,45,82,0,0,0000,---,False,0.31143,0.01019,0.3116,0.0,7.64032,-0.4485,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.58845,20.1105,0,0,0,0.10635,0.11631,4.64388,7.31492,0.13651,4.6871,7.367,7.3149,0.53584,13,0.0511,0,0,120.67818,45.23418,0.3114,0.3048,2,False,running
b326998ea4,formation_6_dynamic_popup,120,24.0,1784486000,completion_astar,finish_first,r02,r02,True,center,member,local,2,3,7.56408,-0.65422,-0.43099,0.37757,-0.31658,1000,927,93,77,0,0,0000,---,False,0.33693,-0.17573,0.37757,-0.31658,8.01758,-0.57894,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",20000,19000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.67204,20.39398,0,8,0,0.10622,0.05111,4.62861,7.31492,0.13651,4.6871,7.367,7.3149,0.53584,13,0.0511,0,0,120.67818,45.23418,0.3114,0.3048,2,False,running
b326998ea4,formation_6_dynamic_popup,120,24.0,1784486000,completion_astar,finish_first,r03,r03,True,center,member,local,2,3,7.80642,-0.13526,-0.63475,0.37586,0.41379,902,1000,107,20,0,0,0000,---,False,0.31998,-0.20497,0.37586,0.41379,8.25229,-0.18641,cached_path_to_final_target,a,"$3,0,0,0,0,0,0,0,0#",18000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.82403,20.78843,0,8,0,0.12163,0.05111,4.55559,7.31492,0.13651,4.6871,7.367,7.3149,0.53584,13,0.0511,0,0,120.67818,45.23418,0.3114,0.3048,2,False,running
b326998ea4,formation_6_dynamic_popup,120,24.0,1784486000,completion_astar,finish_first,r04,r04,True,upper,member,local,2,3,7.38357,0.93723,-0.01424,0.20254,-0.0,533,533,-39,41,0,0,0000,---,False,0.20252,-0.00288,0.20254,-0.0,7.87581,0.93022,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.35469,19.68384,0,0,0,0.41367,0.06884,4.83704,7.31492,0.13651,4.6871,7.367,7.3149,0.53584,13,0.0511,0,0,120.67818,45.23418,0.3114,0.3048,2,False,running
b326998ea4,formation_6_dynamic_popup,120,24.0,1784486000,completion_astar,finish_first,r05,r05,True,upper,member,local,2,3,7.06962,0.82488,1.40528,0.2892,0.66696,621,901,-104,62,0,0,0000,---,False,0.02051,0.2963,0.2892,0.66696,7.59099,0.86868,cached_path_to_final_target,a,"$3,0,0,0,0,0,0,0,0#",12000,18000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.41843,19.90262,0,0,0,0.26536,0.10807,4.77801,7.31492,0.13651,4.6871,7.367,7.3149,0.53584,13,0.0511,0,0,120.67818,45.23418,0.3114,0.3048,2,False,running
b326998ea4,formation_6_dynamic_popup,120,24.0,1784486000,completion_astar,finish_first,r06,r06,True,upper,member,local,2,3,6.88726,0.31006,-0.36107,0.3116,-0.0035,821,819,26,73,0,0,0000,---,False,0.29145,-0.11024,0.3116,-0.0035,7.31933,0.14659,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.37654,19.7988,0,0,0,0.21954,0.11631,4.76284,7.31492,0.13651,4.6871,7.367,7.3149,0.53584,13,0.0511,0,0,120.67818,45.23418,0.3114,0.3048,2,False,running
b326998ea4,formation_6_dynamic_popup,121,24.2,1784486200,completion_astar,finish_first,r01,r01,True,center,member,local,2,3,7.24089,-0.46157,0.0327,0.3116,0.0,820,820,47,77,0,0,0000,---,False,0.31143,0.01019,0.3116,0.0,7.70261,-0.44646,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.65077,20.27575,0,0,0,0.10635,0.11631,4.58156,7.36553,0.12741,4.6362,7.4185,7.3655,0.56394,13,0.0511,0,0,121.62508,45.58559,0.2928,0.3044,2,False,running
b326998ea4,formation_6_dynamic_popup,121,24.2,1784486200,completion_astar,finish_first,r02,r02,True,center,member,local,2,3,7.63313,-0.68595,-0.43073,0.38,0.00134,1000,1000,96,77,0,0,0000,---,False,0.34532,-0.15859,0.38,0.00134,8.08477,-0.6031,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",20000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.74804,20.59888,0,8,0,0.10622,0.05111,4.56224,7.36553,0.12741,4.6362,7.4185,7.3655,0.56394,13,0.0511,0,0,121.62508,45.58559,0.2928,0.3044,2,False,running
b326998ea4,formation_6_dynamic_popup,121,24.2,1784486200,completion_astar,finish_first,r03,r03,True,center,member,local,2,3,7.87099,-0.17227,-0.52041,0.37211,0.57169,859,1000,108,22,0,0,0000,---,False,0.34532,-0.15861,0.37211,0.57169,8.31704,-0.14474,path_to_final_target,a,"$3,0,0,0,0,0,0,0,0#",17000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.89845,20.97769,0,8,0,0.12163,0.05111,4.49232,7.36553,0.12741,4.6362,7.4185,7.3655,0.56394,13,0.0511,0,0,121.62508,45.58559,0.2928,0.3044,2,False,running
b326998ea4,formation_6_dynamic_popup,121,24.2,1784486200,completion_astar,finish_first,r04,r04,True,upper,member,local,2,3,7.42407,0.93666,-0.01424,0.20254,-0.0,533,533,-41,38,0,0,0000,---,False,0.20252,-0.00288,0.20254,-0.0,7.9169,0.92964,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.3952,19.79125,0,0,0,0.38269,0.06884,4.7968,7.36553,0.12741,4.6362,7.4185,7.3655,0.56394,13,0.0511,0,0,121.62508,45.58559,0.2928,0.3044,2,False,running
b326998ea4,formation_6_dynamic_popup,121,24.2,1784486200,completion_astar,finish_first,r05,r05,True,upper,member,local,2,3,7.07856,0.85959,1.31868,0.1792,-0.43304,563,380,-101,63,0,0,0000,---,False,0.14523,0.01573,0.1792,-0.43304,7.60968,0.87772,path_to_final_target; completion_unstuck,d,"$4,0,0,0,0,0,0,0,0#",11000,8000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.45427,20.01744,0,0,0,0.26536,0.10807,4.77298,7.36553,0.12741,4.6362,7.4185,7.3655,0.56394,13,0.0511,0,0,121.62508,45.58559,0.2928,0.3044,2,False,running
b326998ea4,formation_6_dynamic_popup,121,24.2,1784486200,completion_astar,finish_first,r06,r06,True,upper,member,local,2,3,6.94556,0.28802,-0.36137,0.3116,-0.00149,820,820,28,67,0,0,0000,---,False,0.29145,-0.11024,0.3116,-0.00149,7.37764,0.12458,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.43886,19.96407,0,0,0,0.21954,0.11631,4.70327,7.36553,0.12741,4.6362,7.4185,7.3655,0.56394,13,0.0511,0,0,121.62508,45.58559,0.2928,0.3044,2,False,running
b326998ea4,formation_6_dynamic_popup,122,24.4,1784486400,completion_astar,finish_first,r01,r01,True,center,member,local,2,3,7.30317,-0.45953,0.0327,0.3116,0.0,820,820,50,73,0,0,0000,---,False,0.31143,0.01019,0.3116,0.0,7.7649,-0.44443,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.71309,20.44099,0,0,0,0.10635,0.11631,4.51924,7.42026,0.11594,4.5812,7.4744,7.4203,0.58578,13,0.0511,0,0,122.60281,45.93688,0.2927,0.3041,2,False,running
b326998ea4,formation_6_dynamic_popup,122,24.4,1784486400,completion_astar,finish_first,r02,r02,True,center,member,local,2,3,7.70295,-0.71574,-0.40323,0.37954,0.13747,970,1000,98,78,0,0,0000,---,False,0.35266,-0.14152,0.37954,0.13747,8.15303,-0.62946,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",19000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.82395,20.79879,0,8,0,0.10622,0.05111,4.49523,7.42026,0.11594,4.5812,7.4744,7.4203,0.58578,13,0.0511,0,0,122.60281,45.93688,0.2927,0.3041,2,False,running
b326998ea4,formation_6_dynamic_popup,122,24.4,1784486400,completion_astar,finish_first,r03,r03,True,center,member,local,2,3,7.93933,-0.20216,-0.41235,0.37295,0.54032,868,1000,108,23,0,0,0000,---,False,0.35981,-0.12221,0.37295,0.54032,8.39022,-0.14922,cached_path_to_final_target,a,"$3,0,0,0,0,0,0,0,0#",17000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.97304,21.16637,0,8,0,0.12163,0.05111,4.42529,7.42026,0.11594,4.5812,7.4744,7.4203,0.58578,13,0.0511,0,0,122.60281,45.93688,0.2927,0.3041,2,False,running
b326998ea4,formation_6_dynamic_popup,122,24.4,1784486400,completion_astar,finish_first,r04,r04,True,upper,member,local,2,3,7.48639,0.93577,-0.01424,0.3116,0.0,820,820,-44,34,0,0,0000,---,False,0.31157,-0.00444,0.3116,0.0,7.95758,0.92906,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.45752,19.96522,0,0,0,0.33687,0.06884,4.73491,7.42026,0.11594,4.5812,7.4744,7.4203,0.58578,13,0.0511,0,0,122.60281,45.93688,0.2927,0.3041,2,False,running
b326998ea4,formation_6_dynamic_popup,122,24.4,1784486400,completion_astar,finish_first,r05,r05,True,upper,member,local,2,3,7.0859,0.87133,1.01207,0.0692,-1.53304,505,-141,-84,63,0,0,0000,---,False,0.20205,0.01403,0.0692,-1.53304,7.62224,0.89735,cached_path_to_final_target,d,"$0,2,0,0,0,0,0,0,0#",10000,-4000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.46811,20.10211,0,0,0,0.26536,0.10807,4.76706,7.42026,0.11594,4.5812,7.4744,7.4203,0.58578,13,0.0511,0,0,122.60281,45.93688,0.2927,0.3041,2,False,running
b326998ea4,formation_6_dynamic_popup,122,24.4,1784486400,completion_astar,finish_first,r06,r06,True,upper,member,local,2,3,7.00385,0.26598,-0.3615,0.3116,-0.00063,820,820,30,62,0,0,0000,---,False,0.29145,-0.11023,0.3116,-0.00063,7.43594,0.10255,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.50118,20.12932,0,0,0,0.21954,0.11631,4.64378,7.42026,0.11594,4.5812,7.4744,7.4203,0.58578,13,0.0511,0,0,122.60281,45.93688,0.2927,0.3041,2,False,running
b326998ea4,formation_6_dynamic_popup,123,24.6,1784486600,completion_astar,finish_first,r01,r01,True,center,member,local,2,3,7.36546,-0.45749,0.0327,0.3116,0.0,820,820,52,69,0,0,0000,---,False,0.31143,0.01019,0.3116,0.0,7.82718,-0.44239,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.77541,20.60624,0,0,0,0.10635,0.11631,4.45692,7.4797,0.10686,4.5216,7.5345,7.4797,0.60618,13,0.0511,0,0,123.61579,46.31038,0.3112,0.3041,2,False,running
b326998ea4,formation_6_dynamic_popup,123,24.6,1784486600,completion_astar,finish_first,r02,r02,True,center,member,local,2,3,7.77379,-0.74277,-0.36457,0.37909,0.1933,957,1000,100,79,0,0,0000,---,False,0.35898,-0.12464,0.37909,0.1933,8.22211,-0.6552,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",19000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.89977,20.9966,0,8,0,0.10622,0.05111,4.42724,7.4797,0.10686,4.5216,7.5345,7.4797,0.60618,13,0.0511,0,0,123.61579,46.31038,0.3112,0.3041,2,False,running
b326998ea4,formation_6_dynamic_popup,123,24.6,1784486600,completion_astar,finish_first,r03,r03,True,center,member,local,2,3,8.0105,-0.22544,-0.31607,0.3744,0.48137,884,1000,109,25,0,0,0000,---,False,0.36907,-0.09049,0.3744,0.48137,8.45989,-0.16866,cached_path_to_final_target,a,"$3,0,0,0,0,0,0,0,0#",18000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,8.04792,21.35697,0,8,0,0.12163,0.05111,4.35534,7.4797,0.10686,4.5216,7.5345,7.4797,0.60618,13,0.0511,0,0,123.61579,46.31038,0.3112,0.3041,2,False,running
b326998ea4,formation_6_dynamic_popup,123,24.6,1784486600,completion_astar,finish_first,r04,r04,True,upper,member,local,2,3,7.5487,0.93488,-0.01424,0.3116,0.0,820,820,-48,29,0,0,0000,---,False,0.31157,-0.00444,0.3116,0.0,8.01341,0.92826,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.51984,20.13047,0,0,0,0.29365,0.06884,4.67303,7.4797,0.10686,4.5216,7.5345,7.4797,0.60618,13,0.0511,0,0,123.61579,46.31038,0.3112,0.3041,2,False,running
b326998ea4,formation_6_dynamic_popup,123,24.6,1784486600,completion_astar,finish_first,r05,r05,True,upper,member,local,2,3,7.11759,0.88805,0.48546,0.1792,-2.63304,1000,-83,-56,61,0,0,0000,---,False,0.31086,0.02147,0.1792,-2.63304,7.63134,0.909,cached_path_to_final_target,d,"$0,2,0,0,0,0,0,0,0#",20000,-4000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,7.50395,20.23093,0,0,0,0.26536,0.10807,4.73759,7.4797,0.10686,4.5216,7.5345,7.4797,0.60618,13,0.0511,0,0,123.61579,46.31038,0.3112,0.3041,2,False,running
